project,test,match_status,exception_type,flakylens_category,category_reasoning,message
spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[12],matched (5540 report(s) available),org.gradle.tooling.GradleConnectionException,Async Wait,guess: found async-related keyword 'async' in exception/message/test name,Could not install Gradle distribution from 'http://services.gradle.org/distributions/gradle-1.12-bin.zip'.
spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[13],matched (5540 report(s) available),org.gradle.tooling.GradleConnectionException,Async Wait,guess: found async-related keyword 'async' in exception/message/test name,Could not install Gradle distribution from 'http://services.gradle.org/distributions/gradle-1.12-bin.zip'.
spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[13],matched (5540 report(s) available),org.gradle.tooling.GradleConnectionException,Async Wait,guess: found async-related keyword 'async' in exception/message/test name,Could not install Gradle distribution from 'http://services.gradle.org/distributions/gradle-1.12-bin.zip'.
spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[14],matched (5540 report(s) available),org.gradle.tooling.GradleConnectionException,Async Wait,guess: found async-related keyword 'async' in exception/message/test name,Could not install Gradle distribution from 'http://services.gradle.org/distributions/gradle-1.12-bin.zip'.
spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[14],matched (5540 report(s) available),org.gradle.tooling.GradleConnectionException,Async Wait,guess: found async-related keyword 'async' in exception/message/test name,Could not install Gradle distribution from 'http://services.gradle.org/distributions/gradle-1.12-bin.zip'.
spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[15],matched (5540 report(s) available),org.gradle.tooling.GradleConnectionException,Async Wait,guess: found async-related keyword 'async' in exception/message/test name,Could not install Gradle distribution from 'http://services.gradle.org/distributions/gradle-1.12-bin.zip'.
spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[15],matched (5540 report(s) available),org.gradle.tooling.GradleConnectionException,Async Wait,guess: found async-related keyword 'async' in exception/message/test name,Could not install Gradle distribution from 'http://services.gradle.org/distributions/gradle-1.12-bin.zip'.
spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[16],matched (5540 report(s) available),org.gradle.tooling.GradleConnectionException,Async Wait,guess: found async-related keyword 'async' in exception/message/test name,Could not install Gradle distribution from 'http://services.gradle.org/distributions/gradle-1.12-bin.zip'.
spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[16],matched (5540 report(s) available),org.gradle.tooling.GradleConnectionException,Async Wait,guess: found async-related keyword 'async' in exception/message/test name,Could not install Gradle distribution from 'http://services.gradle.org/distributions/gradle-1.12-bin.zip'.
spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[17],matched (5540 report(s) available),org.gradle.tooling.GradleConnectionException,Async Wait,guess: found async-related keyword 'async' in exception/message/test name,Could not install Gradle distribution from 'http://services.gradle.org/distributions/gradle-1.12-bin.zip'.
spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[17],matched (5540 report(s) available),org.gradle.tooling.GradleConnectionException,Async Wait,guess: found async-related keyword 'async' in exception/message/test name,Could not install Gradle distribution from 'http://services.gradle.org/distributions/gradle-1.12-bin.zip'.
spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[18],matched (5540 report(s) available),org.gradle.tooling.GradleConnectionException,Async Wait,guess: found async-related keyword 'async' in exception/message/test name,Could not install Gradle distribution from 'http://services.gradle.org/distributions/gradle-1.12-bin.zip'.
spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[18],matched (5540 report(s) available),org.gradle.tooling.GradleConnectionException,Async Wait,guess: found async-related keyword 'async' in exception/message/test name,Could not install Gradle distribution from 'http://services.gradle.org/distributions/gradle-1.12-bin.zip'.
spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[19],matched (5540 report(s) available),org.gradle.tooling.GradleConnectionException,Async Wait,guess: found async-related keyword 'async' in exception/message/test name,Could not install Gradle distribution from 'http://services.gradle.org/distributions/gradle-1.12-bin.zip'.
spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[19],matched (5540 report(s) available),org.gradle.tooling.GradleConnectionException,Async Wait,guess: found async-related keyword 'async' in exception/message/test name,Could not install Gradle distribution from 'http://services.gradle.org/distributions/gradle-1.12-bin.zip'.
spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[20],matched (5540 report(s) available),org.gradle.tooling.GradleConnectionException,Async Wait,guess: found async-related keyword 'async' in exception/message/test name,Could not install Gradle distribution from 'http://services.gradle.org/distributions/gradle-1.12-bin.zip'.
spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[20],matched (5540 report(s) available),org.gradle.tooling.GradleConnectionException,Async Wait,guess: found async-related keyword 'async' in exception/message/test name,Could not install Gradle distribution from 'http://services.gradle.org/distributions/gradle-1.12-bin.zip'.
spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[21],matched (5540 report(s) available),org.gradle.tooling.GradleConnectionException,Async Wait,guess: found async-related keyword 'async' in exception/message/test name,Could not install Gradle distribution from 'http://services.gradle.org/distributions/gradle-1.12-bin.zip'.
spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[21],matched (5540 report(s) available),org.gradle.tooling.GradleConnectionException,Async Wait,guess: found async-related keyword 'async' in exception/message/test name,Could not install Gradle distribution from 'http://services.gradle.org/distributions/gradle-1.12-bin.zip'.
spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[22],matched (5540 report(s) available),org.gradle.tooling.GradleConnectionException,Async Wait,guess: found async-related keyword 'async' in exception/message/test name,Could not install Gradle distribution from 'http://services.gradle.org/distributions/gradle-1.12-bin.zip'.
spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[22],matched (5540 report(s) available),org.gradle.tooling.GradleConnectionException,Async Wait,guess: found async-related keyword 'async' in exception/message/test name,Could not install Gradle distribution from 'http://services.gradle.org/distributions/gradle-1.12-bin.zip'.
spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[23],matched (5540 report(s) available),org.gradle.tooling.GradleConnectionException,Async Wait,guess: found async-related keyword 'async' in exception/message/test name,Could not install Gradle distribution from 'http://services.gradle.org/distributions/gradle-1.12-bin.zip'.
spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[23],matched (5540 report(s) available),org.gradle.tooling.GradleConnectionException,Async Wait,guess: found async-related keyword 'async' in exception/message/test name,Could not install Gradle distribution from 'http://services.gradle.org/distributions/gradle-1.12-bin.zip'.
spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[24],matched (5540 report(s) available),org.gradle.tooling.GradleConnectionException,Async Wait,guess: found async-related keyword 'async' in exception/message/test name,Could not install Gradle distribution from 'http://services.gradle.org/distributions/gradle-1.12-bin.zip'.
spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[24],matched (5540 report(s) available),org.gradle.tooling.GradleConnectionException,Async Wait,guess: found async-related keyword 'async' in exception/message/test name,Could not install Gradle distribution from 'http://services.gradle.org/distributions/gradle-1.12-bin.zip'.
spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[25],matched (5540 report(s) available),org.gradle.tooling.GradleConnectionException,Async Wait,guess: found async-related keyword 'async' in exception/message/test name,Could not install Gradle distribution from 'http://services.gradle.org/distributions/gradle-1.12-bin.zip'.
spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[25],matched (5540 report(s) available),org.gradle.tooling.GradleConnectionException,Async Wait,guess: found async-related keyword 'async' in exception/message/test name,Could not install Gradle distribution from 'http://services.gradle.org/distributions/gradle-1.12-bin.zip'.
spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[26],matched (5540 report(s) available),org.gradle.tooling.GradleConnectionException,Async Wait,guess: found async-related keyword 'async' in exception/message/test name,Could not install Gradle distribution from 'http://services.gradle.org/distributions/gradle-1.12-bin.zip'.
spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[26],matched (5540 report(s) available),org.gradle.tooling.GradleConnectionException,Async Wait,guess: found async-related keyword 'async' in exception/message/test name,Could not install Gradle distribution from 'http://services.gradle.org/distributions/gradle-1.12-bin.zip'.
spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[27],matched (5540 report(s) available),org.gradle.tooling.GradleConnectionException,Async Wait,guess: found async-related keyword 'async' in exception/message/test name,Could not install Gradle distribution from 'http://services.gradle.org/distributions/gradle-1.12-bin.zip'.
spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#oldSpringModulesAreNotTransitiveDependencies[27],matched (5540 report(s) available),org.gradle.tooling.GradleConnectionException,Async Wait,guess: found async-related keyword 'async' in exception/message/test name,Could not install Gradle distribution from 'http://services.gradle.org/distributions/gradle-1.12-bin.zip'.
spring-projects-spring-boot,org.springframework.boot.starter.StarterDependenciesIntegrationTests#commonsLoggingIsNotATransitiveDependency[28],matched (5540 report(s) available),org.gradle.tooling.GradleConnectionException,Async Wait,guess: found async-related keyword 'async' in exception/message/test name,Could not install Gradle distribution from 'http://services.gradle.org/distributions/gradle-1.12-bin.zip'.
